senator,party,ticker,gics_sector,transaction_date,excess_ret_90,cate,cate_lb,cate_ub
Sheldon Whitehouse,Democrat,BIIB,Health Care,2015-08-28,-0.0649814421361106,0.016114893565720823,-0.01709962417064092,0.04932941130208256
Sheldon Whitehouse,Democrat,PG,Consumer Staples,2015-08-28,0.093399421290685,0.01842413246843733,-0.006585623637819327,0.04343388857469397
"David A Perdue , Jr",Republican,DVN,Energy,2015-08-31,-0.323330785013324,0.01239954422603426,-0.01005859542229591,0.034857683874364435
"David A Perdue , Jr",Republican,GLW,Information Technology,2015-09-01,0.0430604831965113,0.014040638444035487,-0.0018292476621779089,0.02991052455024887
"David A Perdue , Jr",Republican,GLW,Information Technology,2015-09-02,0.0270780598811826,0.015651164795351922,-0.009387406928294543,0.040689736518998376
Gary C Peters,Democrat,T,Communication Services,2015-09-10,0.0745092669829414,0.0334593722657997,-0.003979271879400108,0.07089801641099949
Gary C Peters,Democrat,ABBV,Health Care,2015-09-10,-0.0218181734281931,0.031181064305348546,-0.008565875811933354,0.07092800442263045
Gary C Peters,Democrat,IVZ,Financials,2015-09-10,-0.1311936927707805,0.03746062994389203,0.001954443223347417,0.07296681666443668
Gary C Peters,Democrat,GM,Consumer Discretionary,2015-09-16,-0.0398596817738968,0.02041758288664465,-0.024620681726145198,0.06545584749943446
Gary C Peters,Democrat,UNP,Industrials,2015-09-16,-0.2150546367648421,0.03268419493997113,-0.0035594086348934226,0.06892779851483569
Gary C Peters,Democrat,PFE,Health Care,2015-09-16,-0.068376159165407,0.023886765739263943,-0.015171792772141028,0.06294532425066889
Sheldon Whitehouse,Democrat,M,Other,2015-09-22,-0.2271341507013458,0.011183432662370442,-0.014387758831910905,0.03675462415665179
Susan M Collins,Republican,DVFAX,Other,2015-12-11,-0.0425312896306627,0.017942159587653075,-0.004779694947345998,0.04066401412265212
Sheldon Whitehouse,Democrat,LRCX,Information Technology,2015-12-22,-0.0524799759355429,0.004274176882752616,-0.044002712857967724,0.05255106662347293
Sheldon Whitehouse,Democrat,LRCX,Information Technology,2015-12-22,-0.0524799759355429,0.004274176882752616,-0.044002712857967724,0.05255106662347293
Sheldon Whitehouse,Democrat,GILD,Health Care,2016-01-05,-0.1635504024488306,-4.660617946176444e-05,-0.05601639484938781,0.05592318249046427
Sheldon Whitehouse,Democrat,NVDA,Information Technology,2016-01-05,0.2497789763654838,0.005347417272883491,-0.05300632984547716,0.06370116439124412
Sheldon Whitehouse,Democrat,WMT,Consumer Staples,2016-01-05,0.0466261239284926,0.005120220917908343,-0.058767681753689474,0.06900812358950614
Sheldon Whitehouse,Democrat,CSCO,Information Technology,2016-01-05,0.0176258483980586,0.005347417272883491,-0.05300632984547716,0.06370116439124412
Sheldon Whitehouse,Democrat,NFLX,Communication Services,2016-01-05,-0.1844581819576112,0.005116325005702694,-0.05959628286404006,0.06982893287544543
William Cassidy,Republican,AAPL,Information Technology,2016-01-05,-0.1092378485630796,0.005347417272883491,-0.05300632984547716,0.06370116439124412
William Cassidy,Republican,CMI,Industrials,2016-01-05,0.2665301384552425,0.020011615458014102,-0.03879206127405424,0.07881529219008243
Sheldon Whitehouse,Democrat,UA,Other,2016-01-06,-0.13923816989907,0.0059014042962696805,-0.036257082459817486,0.04805989105235684
Sheldon Whitehouse,Democrat,VZ,Communication Services,2016-01-06,0.1365874986157227,0.007721231323563357,-0.04146168823731618,0.05690415088444287
John Hoeven,Republican,UA,Other,2016-01-06,-0.13923816989907,0.013578054358175261,-0.019484102252952325,0.04664021096930282
Sheldon Whitehouse,Democrat,LMT,Industrials,2016-01-06,0.1241397373035528,0.02899936204728105,-0.014392332597578938,0.07239105669214103
Sheldon Whitehouse,Democrat,NVDA,Information Technology,2016-01-06,0.34223444313708,0.008453740534060877,-0.03672124846640124,0.05362872953452298
Sheldon Whitehouse,Democrat,MSFT,Information Technology,2016-01-06,-0.0349195094078561,0.008453740534060877,-0.03672124846640124,0.05362872953452298
"David A Perdue , Jr",Republican,LYV,Communication Services,2016-01-13,0.0363703403310156,0.01685471014874757,-0.020794929175661683,0.05450434947315681
"David A Perdue , Jr",Republican,KN,Other,2016-01-13,0.1163803932146161,0.013873220565630482,-0.020027127303049938,0.0477735684343109
Sheldon Whitehouse,Democrat,MRK,Health Care,2016-01-14,0.0818931392270854,0.016383983106299516,-0.018527834486305787,0.05129580069890481
"David A Perdue , Jr",Republican,WLK,Other,2016-01-15,0.0028831297343632,0.019164709724591732,-0.009119301976706812,0.04744872142589031
Sheldon Whitehouse,Democrat,JPM,Financials,2016-01-20,0.1865306294370838,0.018814340126121445,-0.018264379762352803,0.05589306001459567
"David A Perdue , Jr",Republican,PG,Consumer Staples,2016-01-20,0.0817433107812866,0.021616959167651113,-0.004344975523119018,0.047578893858421276
"David A Perdue , Jr",Republican,MO,Consumer Staples,2016-01-20,0.1270030987808388,0.013504283847939369,-0.0242685014018063,0.05127706909768502
"David A Perdue , Jr",Republican,BAC,Financials,2016-01-20,0.0901580111188837,0.018814340126121445,-0.018264379762352803,0.05589306001459567
"David A Perdue , Jr",Republican,KHC,Consumer Staples,2016-01-20,0.1977589119773242,0.021616959167651113,-0.004344975523119018,0.047578893858421276
Pat Roberts,Republican,GE,Industrials,2016-01-20,0.0834230966184796,0.026411147273788613,-0.010815912839720828,0.06363820738729804
"David A Perdue , Jr",Republican,NKE,Consumer Discretionary,2016-01-20,-0.046721456197258,0.006548839601900399,-0.03419694763264218,0.04729462683644298
"David A Perdue , Jr",Republican,V,Financials,2016-01-20,0.1303718643303428,0.018814340126121445,-0.018264379762352803,0.05589306001459567
Shelley M Capito,Republican,NKE,Consumer Discretionary,2016-01-21,-0.0868005289782724,0.006571179847296125,-0.029664820091526507,0.042807179786118754
Shelley M Capito,Republican,CB,Financials,2016-01-21,0.162560233667405,0.017567471927263656,-0.013604418796881488,0.048739362651408796
Gary C Peters,Democrat,WPC,Other,2016-01-26,0.1468731392054374,0.02154888640703747,-0.011573093760620639,0.05467086657469558
Gary C Peters,Democrat,NUE,Materials,2016-01-26,0.3750210612029752,0.025066765779007013,-0.006169044949896528,0.05630257650791056
"David A Perdue , Jr",Republican,AAPL,Information Technology,2016-01-27,0.0668909773390264,0.019942099146419732,-0.008118837910273007,0.0480030362031125
"David A Perdue , Jr",Republican,AAPL,Information Technology,2016-01-27,0.0668909773390264,0.019942099146419732,-0.008118837910273007,0.0480030362031125
"David A Perdue , Jr",Republican,AAPL,Information Technology,2016-01-27,0.0668909773390264,0.019942099146419732,-0.008118837910273007,0.0480030362031125
"David A Perdue , Jr",Republican,AAPL,Information Technology,2016-01-27,0.0668909773390264,0.02243805419346175,-0.002568151208707733,0.047444259595631214
John Hoeven,Republican,MRK,Health Care,2016-01-28,0.1675373692956194,0.022185918245167427,-0.012746227698864788,0.05711806418919964
John Hoeven,Republican,AAPL,Information Technology,2016-01-28,0.0635224001820233,0.024521460268981665,-0.010257435857401572,0.05930035639536488
James M Inhofe,Republican,GILD,Health Care,2016-01-28,0.0033408345366665,0.02180134822902451,-0.004077213353673705,0.04767990981172274
"David A Perdue , Jr",Republican,AAPL,Information Technology,2016-01-28,0.0635224001820233,0.021280855858717074,-0.00969156199492624,0.05225327371236039
"David A Perdue , Jr",Republican,WLK,Other,2016-01-29,0.0282158240802705,0.01534784252816436,-0.03734246992319396,0.06803815497952267
"David A Perdue , Jr",Republican,WLK,Other,2016-01-29,0.0282158240802705,0.01534784252816436,-0.03734246992319396,0.06803815497952267
"David A Perdue , Jr",Republican,LYV,Communication Services,2016-01-29,0.0848326332541347,0.015233834368596951,-0.025496801768486697,0.05596447050568058
"David A Perdue , Jr",Republican,AAPL,Information Technology,2016-02-01,0.0442731281920467,0.014933813164817511,-0.009005941218488354,0.03887356754812341
"David A Perdue , Jr",Republican,EPD,Other,2016-02-01,0.2238878785111757,0.012136724603414572,-0.018261130658561893,0.042534579865391005
"David A Perdue , Jr",Republican,ADT,Other,2016-02-02,-0.3796204154199704,0.012233980570035939,-0.020493099159823076,0.044961060299894925
"David A Perdue , Jr",Republican,ADT,Other,2016-02-02,-0.3796204154199704,0.012233980570035939,-0.020493099159823076,0.044961060299894925
"David A Perdue , Jr",Republican,AAPL,Information Technology,2016-02-03,0.0207534665048931,0.01143104557159777,-0.020740810024893114,0.04360290116808865
John Hoeven,Republican,MCD,Consumer Discretionary,2016-02-03,0.026494780225863,0.008068412347397856,-0.03360499781360633,0.049741822508402034
"David A Perdue , Jr",Republican,ORCL,Information Technology,2016-02-05,0.0797720059820801,0.015491390636050451,-0.031548183465518125,0.06253096473761902
"David A Perdue , Jr",Republican,FOXA,Communication Services,2016-02-05,-0.0362682058317388,0.013920691992277884,-0.029612915526209385,0.05745429951076513
John Hoeven,Republican,ADP,Industrials,2016-02-09,0.0984421536581789,0.02716006308933352,0.0020429523667346502,0.052277173811932406
"David A Perdue , Jr",Republican,LYV,Communication Services,2016-02-09,0.2008923985239528,0.01301294990709018,-0.017363219845267487,0.04338911965944784
William Cassidy,Republican,SLB,Energy,2016-02-09,0.1578022249411386,0.012108979733729867,-0.019949592210905837,0.04416755167836555
"David A Perdue , Jr",Republican,AAPL,Information Technology,2016-02-11,0.0288437650864736,0.020438170051324443,-0.006633951791957936,0.04751029189460683
Sheldon Whitehouse,Democrat,BAC,Financials,2016-02-12,0.146160351937526,0.023467603340114558,0.008251635996029181,0.038683570684199906
Sheldon Whitehouse,Democrat,NWL,Other,2016-02-12,0.4080718173397428,0.020429207774172925,-0.006267117880324833,0.04712553342867065
"David A Perdue , Jr",Republican,AAPL,Information Technology,2016-02-12,0.021823499560428,0.019916656516340243,-2.0459418155958226e-05,0.03985377245083645
"David A Perdue , Jr",Republican,KN,Other,2016-02-12,0.4960305644690079,0.020429207774172925,-0.006267117880324833,0.04712553342867065
"David A Perdue , Jr",Republican,AAPL,Information Technology,2016-02-16,-0.000507745816793,0.02252206353284834,-0.005934893004009831,0.05097902006970648
"David A Perdue , Jr",Republican,AAPL,Information Technology,2016-02-16,-0.000507745816793,0.02252206353284834,-0.005934893004009831,0.05097902006970648
"David A Perdue , Jr",Republican,LYV,Communication Services,2016-02-17,0.1382262071971256,0.020602849619073247,-0.012959176378754222,0.05416487561690074
"David A Perdue , Jr",Republican,LYV,Communication Services,2016-02-17,0.1382262071971256,0.020602849619073247,-0.012959176378754222,0.05416487561690074
"David A Perdue , Jr",Republican,MOS,Materials,2016-02-17,0.0853099626773461,0.020602849619073247,-0.012959176378754222,0.05416487561690074
"David A Perdue , Jr",Republican,EPD,Other,2016-02-17,0.2499893453667689,0.018956169196976368,-0.006259912254683923,0.04417225064863664
"David A Perdue , Jr",Republican,ETP,Other,2016-02-22,0.0528828442278599,0.019508348803976155,-0.01832235565947211,0.057339053267424375
"David A Perdue , Jr",Republican,ETP,Other,2016-02-22,0.0528828442278599,0.020650034210433602,-0.020056169766134266,0.06135623818700149
"David A Perdue , Jr",Republican,AAPL,Information Technology,2016-02-23,0.0146226949995014,0.02161886885436626,-0.0073371071509642435,0.05057484485969676
James M Inhofe,Republican,SYF,Financials,2016-02-24,-0.0869514827193347,0.03200348902116363,0.003101257340512538,0.060905720701814756
"David A Perdue , Jr",Republican,AAPL,Information Technology,2016-02-25,-0.0134218507814658,0.01842415495814026,-0.014314217023704556,0.0511625269399851
"David A Perdue , Jr",Republican,MA,Financials,2016-02-25,0.010310984352243,0.02366091720178016,-0.010528041432549082,0.05784987583610939
"David A Perdue , Jr",Republican,WFC,Financials,2016-02-25,-0.0259459867039877,0.029891605123230244,0.000616376474115686,0.05916683377234477
"David A Perdue , Jr",Republican,GM,Consumer Discretionary,2016-02-26,-0.0182174923279913,0.011274003937408005,-0.018817224825765276,0.04136523270058127
John F Reed,Republican,FDX,Industrials,2016-02-29,0.1185042521884025,0.017641913022413858,-0.025093729006398873,0.060377555051226564
John F Reed,Republican,FDX,Industrials,2016-02-29,0.1185042521884025,0.017641913022413858,-0.025093729006398873,0.060377555051226564
Sheldon Whitehouse,Democrat,HOT,Other,2016-03-01,0.105788118013729,0.019854130549025562,-0.023840249449314,0.0635485105473651
Sheldon Whitehouse,Democrat,NWL,Other,2016-03-01,0.2404335048890746,0.019854130549025562,-0.023840249449314,0.0635485105473651
"David A Perdue , Jr",Republican,USG,Other,2016-03-02,0.0983913401662646,0.007586329713502888,-0.027734912200764333,0.042907571627770105
"David A Perdue , Jr",Republican,USG,Other,2016-03-02,0.0983913401662646,0.007586329713502888,-0.027734912200764333,0.042907571627770105
"David A Perdue , Jr",Republican,BAC,Financials,2016-03-04,-0.0049639628130601,0.021462264247070623,-0.005495030133129689,0.04841955862727093
John Hoeven,Republican,IVZ,Financials,2016-03-07,-0.0558932800160977,0.01644587183714606,-0.015360557011546414,0.0482523006858385
John Hoeven,Republican,GOOG,Communication Services,2016-03-07,0.036153742932433,0.011005747792214332,-0.020956013459628307,0.042967509044056953
"David A Perdue , Jr",Republican,BAC,Financials,2016-03-07,0.0113457499974269,0.008380098189952952,-0.03323743991725844,0.04999763629716434
"David A Perdue , Jr",Republican,BAC,Financials,2016-03-07,0.0113457499974269,0.008380098189952952,-0.03323743991725844,0.04999763629716434
John Hoeven,Republican,PRU,Financials,2016-03-07,0.0485633864874677,0.01644587183714606,-0.015360557011546414,0.0482523006858385
"David A Perdue , Jr",Republican,BAC,Financials,2016-03-08,0.0484012396072408,0.00830949754473053,-0.045220918034909324,0.06183991312437037
"David A Perdue , Jr",Republican,BAC,Financials,2016-03-10,0.0771685176066936,0.017249222035917187,-0.008775212979233886,0.04327365705106827
"David A Perdue , Jr",Republican,BAC,Financials,2016-03-11,0.0466779266231371,0.01784099427160184,-0.01533578939871856,0.05101777794192223
James M Inhofe,Republican,CTSH,Information Technology,2016-03-11,0.0296190012242254,0.020249272819703876,-0.0162369134380325,0.05673545907744025
"David A Perdue , Jr",Republican,BAC,Financials,2016-03-14,0.0486377621799967,0.0136345658934597,-0.0329491820238659,0.060218313810785296
"David A Perdue , Jr",Republican,BAC,Financials,2016-03-15,0.0621253549649984,0.012716210082185904,-0.041220653373469564,0.06665307353784136
"David A Perdue , Jr",Republican,BAC,Financials,2016-03-18,0.0635131403421997,0.020420511094045593,-0.02249877327183021,0.06333979545992141
"David A Perdue , Jr",Republican,BAC,Financials,2016-03-21,0.0632641112467151,0.012978213320005379,-0.03532457719030728,0.06128100383031802
"David A Perdue , Jr",Republican,QCOM,Information Technology,2016-03-22,0.2134946038024627,0.006231081329901864,-0.02731704014530534,0.03977920280510905
"David A Perdue , Jr",Republican,MA,Financials,2016-03-22,0.0412108259633605,0.0063356476454238956,-0.03391881306667065,0.04659010835751842
Shelley M Capito,Republican,AAPL,Information Technology,2016-03-22,-0.0186268584016349,0.006231081329901864,-0.02731704014530534,0.03977920280510905
Sheldon Whitehouse,Democrat,LRCX,Information Technology,2016-03-24,0.1406909233716613,0.012382826419197914,-0.015840671280676517,0.04060632411907234
Sheldon Whitehouse,Democrat,CSCO,Information Technology,2016-03-24,0.114238157550049,0.012382826419197914,-0.015840671280676517,0.04060632411907234
Sheldon Whitehouse,Democrat,NWL,Other,2016-03-24,0.2562179317683362,0.00944448299966405,-0.032894967311217715,0.05178393331054581
Sheldon Whitehouse,Democrat,MET,Financials,2016-03-24,0.0060583825310398,0.012303197222750608,-0.02352034713418428,0.04812674157968549
Sheldon Whitehouse,Democrat,NWL,Other,2016-03-24,0.2562179317683362,0.00944448299966405,-0.032894967311217715,0.05178393331054581
James M Inhofe,Republican,NFX,Other,2016-03-24,0.2822181639377412,0.013257757173382347,-0.01565990898020799,0.04217542332697268
"David A Perdue , Jr",Republican,BAC,Financials,2016-03-28,0.0658387893844358,0.007671765316293213,-0.02713971242920128,0.0424832430617877
"David A Perdue , Jr",Republican,BAC,Financials,2016-03-30,0.1195956866913383,0.001264744191374684,-0.02807964206126467,0.030609130444014025
William Cassidy,Republican,VFC,Other,2016-03-31,-0.0311143921328977,-0.03321668634069458,-0.08906131622870825,0.022627943547319056
William Cassidy,Republican,BLK,Financials,2016-03-31,0.0975862920582697,-0.009006012882677591,-0.03789324959835491,0.01988122383299972
William Cassidy,Republican,CSCO,Information Technology,2016-03-31,0.1085026253838279,-0.0076154586992010324,-0.0326777235913397,0.017446806192937633
William Cassidy,Republican,DIS,Communication Services,2016-03-31,-0.029532431869392,-0.009586834537257526,-0.04080073740360063,0.02162706832908556
William Cassidy,Republican,EMR,Industrials,2016-03-31,0.0069701291666128,0.006460061904593678,-0.03354562954788716,0.04646575335707451
William Cassidy,Republican,JNJ,Health Care,2016-03-31,0.150261556208916,-0.009613977019629977,-0.03925049992286199,0.02002254588360203
